Time,Extension,Load,Tensile strain (Extension),Axial Video,Tensile stress,Transverse Video
(s),(mm),(N),(mm/mm),(mm/mm),(MPa),(mm/mm)
"31.20000","1.03795","2176.33887","0.01038","0.00760","217.63388","-0.00168"
"31.30000","1.04127","2181.44629","0.01041","0.00762","218.14462","-0.00171"
"31.40000","1.04442","2186.02319","0.01044","0.00764","218.60233","-0.00172"
"31.50000","1.04785","2191.63770","0.01048","0.00765","219.16377","-0.00169"
"31.60000","1.05110","2196.37451","0.01051","0.00767","219.63745","-0.00171"
"31.70000","1.05452","2201.87500","0.01055","0.00769","220.18750","-0.00170"
"31.80000","1.05772","2206.76709","0.01058","0.00772","220.67671","-0.00174"
"31.90000","1.06129","2212.96411","0.01061","0.00773","221.29642","-0.00179"
"32.00000","1.06458","2218.00928","0.01065","0.00775","221.80093","-0.00179"
"32.10000","1.06775","2222.57715","0.01068","0.00776","222.25772","-0.00184"
"32.20000","1.07107","2227.82080","0.01071","0.00778","222.78207","-0.00183"
"32.30000","1.07441","2232.98511","0.01074","0.00781","223.29851","-0.00184"
"32.40000","1.07781","2238.43945","0.01078","0.00782","223.84395","-0.00184"
"32.50000","1.08102","2243.42627","0.01081","0.00780","224.34262","-0.00184"
"32.60000","1.08456","2249.39941","0.01085","0.00783","224.93994","-0.00187"
"32.70000","1.08787","2254.36353","0.01088","0.00789","225.43636","-0.00189"
"32.80000","1.09105","2258.94336","0.01091","0.00792","225.89433","-0.00191"
"32.90000","1.09442","2264.17773","0.01094","0.00792","226.41777","-0.00191"
"33.00000","1.09783","2269.60938","0.01098","0.00795","226.96094","-0.00195"
"33.10000","1.10111","2274.44702","0.01101","0.00799","227.44470","-0.00192"
"33.20000","1.10447","2279.70044","0.01104","0.00804","227.97005","-0.00191"
"33.30000","1.10789","2285.05786","0.01108","0.00807","228.50578","-0.00191"
"33.40000","1.11118","2289.91406","0.01111","0.00810","228.99141","-0.00195"
"33.50000","1.11443","2294.66821","0.01114","0.00813","229.46683","-0.00195"
"33.60000","1.11781","2299.93457","0.01118","0.00814","229.99345","-0.00192"
"33.70000","1.12129","2305.46216","0.01121","0.00815","230.54622","-0.00191"
"33.80000","1.12443","2309.65283","0.01124","0.00819","230.96529","-0.00194"
"33.90000","1.12779","2314.58203","0.01128","0.00824","231.45821","-0.00195"
"34.00000","1.13110","2319.10938","0.01131","0.00828","231.91093","-0.00195"
